week_ended,call_money,notice_money,term_money,triparty_repo,market_repo,corp_bond_repo,7. Forex (US $ million),goi_dated_sec,state_govt_sec,t_bill_91d,t_bill_182d,t_bill_364d,cash_mgmt_bills,total_govt_sec,rbi_turnover,money_market_total,repo_total,t_bill_total,year
2013-03-22,29605.0033333333,11141.19,1041.0,71275.5,92161.6733333333,,58433.77,49435.5004,1050.4112,3104.147,569.654,3496.603,,57656.3156,439.0,41787.1933333333,163437.17333333328,7170.404,2013
2013-03-15,29543.6833333333,8841.01,509.8,104473.7,88177.5466666667,,54952.7,67709.3656,1018.0724,2690.477,684.955,1244.734,,73347.604,83.0,38894.4933333333,192651.2466666667,4620.165999999999,2013
2013-03-08,26801.0733333333,10840.4133333333,849.333333333333,118823.833333333,124688.566666667,,54191.116,65014.9276,1306.6208,3292.744,905.778,2300.795,,72820.8654,2018.0,38490.819999999934,243512.4,6499.317,2013
2013-03-01,27853.4633333333,6794.21,2293.33333333333,94601.5833333333,96644.52,,60987.774,81131.818,916.3488,1427.582,381.404,1155.676,,85012.8288,39.0,36941.00666666663,191246.1033333333,2964.6620000000003,2013
2013-02-22,10317.876,16556.712,1176.4,70709.6,108353.32,,41948.605,65002.502,1134.9335,1598.69875,119.75,3022.69625,,70878.5805,2540.0,28050.988,179062.92,4741.145,2013
2013-02-15,27414.9766666667,7449.08333333333,1137.46666666667,83350.0166666667,97659.5666666667,,46533.164,81926.1228,800.92,895.556,348.916,2027.011,,85998.5258,232.0,36001.526666666694,181009.5833333334,3271.483,2013
2013-02-08,23435.35,6984.00333333333,935.0,93899.5,94466.92,0.0,54407.852,65747.0344,1266.9552,1780.911,802.46,3057.776,,72655.1366,481.0,31354.35333333333,188366.41999999998,5641.147,2013
2013-02-01,31410.224,9315.444,1686.7,115051.26,82491.072,80.0,58744.282,58481.3131,864.076,1957.503,572.376,1605.24,,63480.5081,40.0,42412.367999999995,197622.332,4135.119,2013
2013-01-25,28119.388,596.14,758.4,77640.68,79602.184,0.0,50948.75,70032.4435,2656.133,1647.5375,163.9825,2909.39125,,77409.48775,80.0,29473.928,157242.864,4720.91125,2013
2013-01-18,23519.72,6248.22,1057.26666666667,88596.45,70495.16,0.0,54966.6,111614.9828,1193.704,1482.292,837.101,1816.168,,116944.2478,44.602,30825.206666666672,159091.61,4135.561,2013
2013-01-11,24481.6433333333,7108.32333333333,1260.43333333333,80681.9166666667,76831.02,,51003.6,108168.4648,1759.7796,1805.949,372.298,1892.931,,113999.4224,1639.886,32850.39999999996,157512.9366666667,4071.1780000000003,2013
2013-01-04,29515.52,7202.24,1102.5,82487.3833333333,65038.8666666667,,43822.8,96441.2672,1530.6796,2731.644,1244.58,3379.801,,105327.9718,1949.022,37820.26,147526.25,7356.025,2013
2012-12-28,25176.088,11285.156,667.4,62722.2,69406.48,,53603.0,47724.6865,731.767,1893.2475,465.76375,1860.9,,52676.36475,1981.0,37128.644,132128.68,4219.91125,2012
2012-12-21,22088.8566666667,7887.03,693.166666666667,67887.8166666667,49021.6933333333,53.6,48219.6,41655.84148,1480.0862,1772.319,844.038,2233.027,,47985.31168,39.0,30669.053333333366,116963.11,4849.384,2012
2012-12-14,17620.4366666667,4782.16333333333,849.666666666667,97333.9333333333,65726.9066666667,52.8,47413.4,27724.1564,541.3476,1685.676,884.913,2411.957,,33248.05,2321.0,23252.2666666667,163113.64,4982.546,2012
2012-12-07,21727.1,5926.29333333333,1681.75,103115.866666667,58044.7133333333,0.0,46600.4,37884.6656,951.1912,956.039,1656.732,987.225,,42435.8528,2337.0,29335.14333333333,161160.5800000003,3599.9959999999996,2012
2012-11-30,20708.628,9436.128,883.6,70959.86,90943.928,0.0,62393.0,32495.253,574.4275,1120.9,1922.31875,2240.7175,,38353.61675,25.4125,31028.356,161903.788,5283.936250000001,2012
2012-11-23,23472.96,5146.22,714.666666666667,76966.1333333333,66633.9466666667,0.0,41682.0,26139.29804,1609.83724,1225.657,1183.19,1320.001,,31477.98328,0.334,29333.846666666668,143600.08000000002,3728.848,2012
2012-11-16,19723.71,7600.025,896.65,57807.575,82111.14,0.0,40019.6666666667,28061.8766666667,220.220666666667,816.655,183.68,1430.645,,30713.0773333333,69.7566666666667,28220.385000000002,139918.715,2430.98,2012
2012-11-09,18287.2433333333,5631.9,2010.26666666667,82063.9833333333,71705.6066666667,0.0,45770.6,35381.5796,562.0568,1161.732,1219.176,1530.631,,39855.1754,27.142,25929.409999999967,153769.59,3911.5389999999998,2012
2012-11-02,21361.54,6956.07,1673.33333333333,77625.6666666667,85039.6933333333,0.0,54598.8,40143.292,707.3456,1527.214,672.0,1302.754,,44352.6056,7.646,29990.94333333333,162665.36,3501.968,2012
2012-10-26,19292.49,11260.65,2035.0,71973.4,76185.25,0.0,51830.9166666667,49878.8966666667,1533.37,1740.52166666667,1184.77,857.268333333333,,55194.8266666667,372.4,32588.14,148158.65,3782.5600000000027,2012
2012-10-19,22275.6266666667,7051.01,1151.5,69627.9666666667,89210.9266666667,0.0,35308.4,50240.37448,2364.8628,1889.127,738.129,1118.072,,56350.56528,252.614,30478.1366666667,158838.8933333334,3745.3279999999995,2012
2012-10-12,23754.53,4786.46333333333,857.1,93164.6,76218.9866666667,0.0,34894.0,37159.4124,821.6198,1036.044,357.812,1068.618,,40443.5062,160.248,29398.093333333327,169383.5866666667,2462.474,2012
2012-10-05,26463.465,10942.18,447.0653115,129139.5,144142.92,0.0,40697.5,51470.6275,1586.70875,2708.50375,894.0425,2229.9725,,58889.855,12.22,37852.710311500006,273282.42000000004,5832.518749999999,2012
2012-09-28,27521.1766666667,81.56,1207.66666666667,100857.616666667,62886.3733333333,0.0,61983.582,48109.03548,647.706,2462.121,1026.257,2097.284,,54342.40348,109.154,28810.403333333372,163743.9900000003,5585.662,2012
2012-09-21,25408.964,7356.46,1252.6,77335.3,68041.232,0.0,47814.25,60361.8151,868.376,1969.65625,1314.77875,1711.0,,66225.6261,188.3125,34018.024,145376.532,4995.4349999999995,2012
